Date,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme (MW),Actual (MW),Excess(+) / Shortfall (-) (MW),Deviation (MW)
01-09-2017,NPCIL,3320,440,220,220,0,58.67,63.26,4.59,7.82
01-09-2017,NLC,3390,1880,750,1130,0,46.17,29.92,-16.25,-35.2
01-09-2017,MEL,300,300,0,300,0,0.61,0,-0.61,-100
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,KONDAPALI,1476.14,1476.14,0,128.21,1347.94,1.84,0,-1.84,-100
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,NTPC Ltd.,750,250,250,0,0,10.16,10.48,0.32,3.15
01-09-2017,ONGC,726.6,0,0,0,0,11.77,17.06,5.29,44.94
01-09-2017,Delhi,2100.4,1010.4,121.2,500,389.2,18.11,9.98,-8.13,-44.89
01-09-2017,Haryana,2510,900,300,600,0,32.97,34.08,1.11,3.37
01-09-2017,CLPINDIA,655,655,0,0,655,0,0,0,0
01-09-2017,CGPL,4000,1600,0,1600,0,25.78,49.11,23.33,90.5
01-09-2017,BLAPPL,90,0,0,0,0,1.68,1.85,0.17,10.12
01-09-2017,BALCO,600,300,0,300,0,8.94,5.74,-3.2,-35.79
01-09-2017,APL,7920,5280,660,0,4620,118.84,56.71,-62.13,-52.28
01-09-2017,AMNEPL,246,246,0,0,246,0,0,0,0
01-09-2017,AEML,500,0,0,0,0,5.65,10.59,4.94,87.43
01-09-2017,DBPCL,1200,0,0,0,0,21.68,22.8,1.12,5.17
01-09-2017,ACPL,0,0,0,0,0,0,0,0,0
01-09-2017,Maharashtra,12778,1779,125,1318,336,159.05,179.87,20.82,13.09
01-09-2017,Madhya Pradesh,6115,1596,935,571,90,91.46,101.82,10.36,11.33
01-09-2017,Gujarat,9577.82,4453.82,420,2407,1626.82,83.17,60.54,-22.63,-27.21
01-09-2017,Chhatisgarh,2960,750,0,750,0,48.24,44.62,-3.62,-7.5
01-09-2017,TSPL,1980,660,0,660,0,32.78,25.85,-6.93,-21.14
01-09-2017,TPDDL,108,108,0,0,108,0,0,0,0
01-09-2017,THDC,1400,100,100,0,0,13.48,13.01,-0.47,-3.49
01-09-2017,ACB,325,25,0,0,25,6.2,6.05,-0.15,-2.42
01-09-2017,DIL,600,0,0,0,0,0,12.35,12.35,0
01-09-2017,DLHP,34,0,0,0,0,0,0,0,0
01-09-2017,EPGL,1200,0,0,0,0,12.58,24.68,12.1,96.18
01-09-2017,NPCIL,1840,320,320,0,0,41.53,36.69,-4.84,-11.65
01-09-2017,NHDC,1520,0,0,0,0,8.07,5.56,-2.51,-31.1
01-09-2017,MCCPL,300,0,0,0,0,5.81,6.7,0.89,15.32
01-09-2017,MBPMPL,1200,0,0,0,0,21.64,21.99,0.35,1.62
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,LANCO,600,0,0,0,0,13.39,9.76,-3.63,-27.11
01-09-2017,JSWEL,300,300,0,300,0,4.48,0,-4.48,-100
01-09-2017,JPPVL,1820,0,0,0,0,34.24,31.46,-2.78,-8.12
01-09-2017,JPL,3400,600,0,600,0,39.22,60.35,21.13,53.88
01-09-2017,JHAPL,600,0,0,0,0,11.58,10.66,-0.92,-7.94
01-09-2017,IEPL,270,0,0,0,0,0.23,4.19,3.96,1721.74
01-09-2017,GMR ENERG,600,0,0,0,0,11.22,12.64,1.42,12.66
01-09-2017,GIPCL,660,285,0,285,0,8.9,8.22,-0.68,-7.64
01-09-2017,GEPL,120,120,0,0,120,0,0,0,0
01-09-2017,GCEL,1370,0,0,0,0,22.2,25.37,3.17,14.28
01-09-2017,ESSARPMPL,1200,600,0,600,0,17.36,11.72,-5.64,-32.49
01-09-2017,ESSAR,515,515,0,0,515,0,0,0,0
01-09-2017,SrEPL,225,225,0,0,225,1.97,0,-1.97,-100
01-09-2017,WPCL,2340,135,0,135,0,35.71,43.61,7.9,22.12
01-09-2017,SJVNL,1912.02,500,0,0,500,9.68,9.77,0.09,0.93
01-09-2017,PPGCL (Jaypee),1980,0,0,0,0,33.36,35.46,2.1,6.29
01-09-2017,GBHPPL,70,35,35,0,0,0.19,0.27,0.08,42.11
01-09-2017,E.P.P.L.,100,0,0,0,0,0.16,0.24,0.08,50
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,BIPL,0,0,0,0,0,0,0,0,0
01-09-2017,BEPL,450,450,0,450,0,3.46,0,-3.46,-100
01-09-2017,BBMB,2938.3,438,0,0,438,18.53,32.65,14.12,76.2
01-09-2017,APL,1320,0,0,0,0,24.74,26.86,2.12,8.57
01-09-2017,GIPL,225,225,0,0,225,0.97,0,-0.97,-100
01-09-2017,APCPL,1500,0,0,0,0,13.88,30.03,16.15,116.35
01-09-2017,ADHPL,192,96,96,0,0,0.48,0.58,0.1,20.83
01-09-2017,Uttar Pradesh,6536.6,1349,750,575,24,102.89,104.92,2.03,1.97
01-09-2017,Uttarakhand,1372.15,326.05,138.05,152,36,8.16,10.49,2.33,28.55
01-09-2017,Rajasthan,8844.5,2038,250,1413,375,129.48,122.85,-6.63,-5.12
01-09-2017,Punjab,2701,570,150,210,210,23.82,35.72,11.9,49.96
01-09-2017,Jammu and Kashmir,1285,510,150,0,360,4.87,9.46,4.59,94.25
01-09-2017,Himachal Pradesh,888,302,120,0,182,3.16,3.75,0.59,18.67
01-09-2017,AHPC (GVK),330,0,0,0,0,1.65,1.87,0.22,13.33
01-09-2017,GMR BHHPL,180,180,0,0,180,0.29,0.46,0.17,58.62
01-09-2017,GPGSL (GVK),540,540,0,540,0,7.88,2.05,-5.83,-73.98
01-09-2017,HBPCL,1345,0,0,0,0,6.71,5.17,-1.54,-22.95
01-09-2017,NUPPL,0,0,0,0,0,4.05,0,-4.05,-100
01-09-2017,NTPGPL,0,0,0,0,0,0.32,0,-0.32,-100
01-09-2017,NTPC Ltd.,13274.06,4154.06,660,3494.06,0,158.58,194.3,35.72,22.52
01-09-2017,NPL,1400,0,0,0,0,27.03,32.42,5.39,19.94
01-09-2017,NPCIL,1520,420,420,0,0,26.18,26.05,-0.13,-0.5
01-09-2017,NLC,250,0,0,0,0,3.8,5.8,2,52.63
01-09-2017,NHPC,4484.2,1420.4,832.4,0,588,24.66,17.68,-6.98,-28.3
01-09-2017,MUNPL,1320,0,0,0,0,18.71,26.97,8.26,44.15
01-09-2017,MPCL,86,43,43,0,0,0.26,0.36,0.1,38.46
01-09-2017,L&T,99,33,33,0,0,0.42,0.58,0.16,38.1
01-09-2017,LPGCL,1980,660,0,660,0,26.45,26.73,0.28,1.06
01-09-2017,LAPPL,1200,600,0,600,0,22.83,13.01,-9.82,-43.01
01-09-2017,JSWBL,1080,405,0,405,0,19.6,15.99,-3.61,-18.42
01-09-2017,JPPVL,400,0,0,0,0,1.61,1.96,0.35,21.74
01-09-2017,JhPL(HR),1320,660,0,660,0,21.71,21.14,-0.57,-2.63
01-09-2017,IAEPL,36,36,36,0,0,0.16,0,-0.16,-100
01-09-2017,HSPCL,100,0,0,0,0,0.32,0.35,0.03,9.38
01-09-2017,RPSCL,1200,0,0,0,0,13.35,23.85,10.5,78.65
01-09-2017,VVL,135,135,0,0,135,0,0,0,0
01-09-2017,VIP,600,600,0,0,600,0,0,0,0
01-09-2017,VESPL,35,35,0,0,35,0,0,0,0
01-09-2017,Tripura,105,0,0,0,0,1.56,1.95,0.39,25
01-09-2017,Meghalaya,322,72,72,0,0,1.67,1.36,-0.31,-18.56
01-09-2017,Manipur,36,0,0,0,0,0,0,0,0
01-09-2017,Assam,406.36,123.15,0,103.15,20,4.01,6.07,2.06,51.37
01-09-2017,VEDANTA,600,0,0,0,0,5.29,7.01,1.72,32.51
01-09-2017,TATA PCL,240,0,0,0,0,4.39,4.27,-0.12,-2.73
01-09-2017,SKPPPL,96,0,0,0,0,0.32,0.38,0.06,18.75
01-09-2017,NEEPCO.,2027,684.5,451,233.5,0,15.55,14.75,-0.8,-5.14
01-09-2017,SEPL,97,0,0,0,0,0.52,0.51,-0.01,-1.92
01-09-2017,NSPCL,0,0,0,0,0,1.39,0,-1.39,-100
01-09-2017,NPGCL,1980,660,660,0,0,29.81,29.3,-0.51,-1.71
01-09-2017,NHPC,862,73,40,0,33,5.26,5.11,-0.15,-2.85
01-09-2017,NALCO,0,0,0,0,0,0.26,0,-0.26,-100
01-09-2017,MPL,1050,0,0,0,0,19.26,23.54,4.28,22.22
01-09-2017,MBPC,113,0,0,0,0,0.52,0.35,-0.17,-32.69
01-09-2017,LBPL,0,0,0,0,0,0,0,0,0
01-09-2017,NTPC Ltd.,11730,2770,700,1570,500,189.45,201.21,11.76,6.21
01-09-2017,NHPC,105,0,0,0,0,0,0.62,0.62,0
01-09-2017,NTPC Ltd.,750,250,250,0,0,10.16,10.72,0.56,5.51
01-09-2017,ONGC,726.6,0,0,0,0,11.77,16.95,5.18,44.01
01-09-2017,E.P.P.L.,100,0,0,0,0,0.16,0.25,0.09,56.25
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,BIPL,0,0,0,0,0,0,0,0,0
01-09-2017,BEPL,450,450,0,450,0,3.46,0,-3.46,-100
01-09-2017,BBMB,2938.3,438,0,0,438,18.53,32.28,13.75,74.2
01-09-2017,APL,1320,0,0,0,0,24.74,26.67,1.93,7.8
01-09-2017,APCPL,1500,0,0,0,0,13.88,30.79,16.91,121.83
01-09-2017,AHPC (GVK),330,0,0,0,0,1.65,1.91,0.26,15.76
01-09-2017,ADHPL,192,96,96,0,0,0.48,0.58,0.1,20.83
01-09-2017,Uttar Pradesh,6536.6,1599,750,825,24,102.89,100.48,-2.41,-2.34
01-09-2017,Uttarakhand,1372.15,290.05,138.05,152,0,8.16,12.08,3.92,48.04
01-09-2017,Rajasthan,8844.5,2358,250,1663,445,129.48,118.67,-10.81,-8.35
01-09-2017,Punjab,2701,849,150,420,279,23.82,32.65,8.83,37.07
01-09-2017,Jammu and Kashmir,1285,510,150,0,360,4.87,9.46,4.59,94.25
01-09-2017,Himachal Pradesh,888,302,120,0,182,3.16,3.94,0.78,24.68
01-09-2017,Haryana,2510,1150,300,850,0,32.97,28.87,-4.1,-12.44
01-09-2017,Delhi,2100.4,1010.4,121.2,500,389.2,18.11,10,-8.11,-44.78
01-09-2017,K.B.U.N.L,390,0,0,0,0,6.84,9.09,2.25,32.89
01-09-2017,GBHPPL,70,35,35,0,0,0.19,0.27,0.08,42.11
01-09-2017,JITPL,1200,0,0,0,0,17.43,24.83,7.4,42.46
01-09-2017,IBPIL,350,350,0,0,350,0,0,0,0
01-09-2017,SEIL,2640,0,0,0,0,37.58,42.81,5.23,13.92
01-09-2017,SAMALPATI,105.7,0,0,0,0,0,0,0,0
01-09-2017,PPNPGCL,330.5,330.5,0,0,330.5,0.13,0,-0.13,-100
01-09-2017,PENNA,52.8,52.8,52.8,0,0,0,0,0,0
01-09-2017,NTPL,1000,500,0,500,0,18.19,10.87,-7.32,-40.24
01-09-2017,NTPC Ltd.,7359.58,1859.58,1500,359.58,0,87.16,101.6,14.44,16.57
01-09-2017,NTECL,1500,500,0,500,0,15.19,24.89,9.7,63.86
01-09-2017,SEPCPPL,525,525,0,525,0,5.58,0,-5.58,-100
01-09-2017,NPCIL,3320,440,220,220,0,58.67,64.21,5.54,9.44
01-09-2017,MEL,300,300,0,300,0,0.61,0,-0.61,-100
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,KONDAPALI,1476.14,1476.14,0,128.21,1347.94,1.84,0,-1.84,-100
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,JSWEL,860,300,0,300,0,5.74,9.24,3.5,60.98
01-09-2017,ITPCL,1200,600,0,600,0,14,10.5,-3.5,-25
01-09-2017,NLC,3390,1880,750,1130,0,46.17,28.6,-17.57,-38.06
01-09-2017,SEPL,600,600,0,600,0,0,0,0,0
01-09-2017,SPGL,208,208,0,0,208,1.2,0,-1.2,-100
01-09-2017,ST-CMSECP,250,250,0,250,0,4.03,0,-4.03,-100
01-09-2017,HMEL,300,0,0,0,0,2.64,6.1,3.46,131.06
01-09-2017,HEL,600,0,0,0,0,12.4,11.61,-0.79,-6.37
01-09-2017,GMR ENERG,1050,0,0,0,0,21.93,23.84,1.91,8.71
01-09-2017,GIPL,110,0,0,0,0,0.39,0.22,-0.17,-43.59
01-09-2017,DVC,6893.2,1563.2,600,920,43.2,112.45,114.81,2.36,2.1
01-09-2017,DEPL,96,48,48,0,0,0.52,0.46,-0.06,-11.54
01-09-2017,CPL,0,0,0,0,0,0,0,0,0
01-09-2017,CESC,1125,625,250,240,135,11.07,10.91,-0.16,-1.45
01-09-2017,BRBCL,1000,0,0,0,0,15.48,21.17,5.69,36.76
01-09-2017,ADHUNIK,540,270,0,270,0,10.16,5.68,-4.48,-44.09
01-09-2017,West Bengal,5876,680.5,222.5,458,0,72.97,103.81,30.84,42.26
01-09-2017,Sikkim,1200,0,0,0,0,6.61,7.05,0.44,6.66
01-09-2017,Odisha,3894.55,282,232,50,0,40.6,41.61,1.01,2.49
01-09-2017,Jharkhand,550,0,0,0,0,6.55,7.72,1.17,17.86
01-09-2017,Andaman & Nicobar Islands,57.52,0,0,0,0,0.42,0.36,-0.06,-14.29
01-09-2017,VEMAGIRI,370,370,0,0,370,0,0,0,0
01-09-2017,UPCL,1200,1200,0,1200,0,10.84,0,-10.84,-100
01-09-2017,ICCL,0,0,0,0,0,0.55,1.14,0.59,107.27
01-09-2017,HNPC,1040,520,520,0,0,7.36,7.73,0.37,5.03
01-09-2017,GIPL,225,225,0,0,225,0.97,0,-0.97,-100
01-09-2017,GPGSL (GVK),540,540,0,540,0,7.88,4.6,-3.28,-41.62
01-09-2017,MCCPL,300,0,0,0,0,5.81,6.69,0.88,15.15
01-09-2017,MBPMPL,1200,0,0,0,0,21.64,23.39,1.75,8.09
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,LANCO,600,0,0,0,0,13.39,10.36,-3.03,-22.63
01-09-2017,JSWEL,300,300,0,300,0,4.48,0,-4.48,-100
01-09-2017,JPPVL,1820,0,0,0,0,34.24,31.48,-2.76,-8.06
01-09-2017,JPL,3400,600,0,600,0,39.22,59.28,20.06,51.15
01-09-2017,NHDC,1520,0,0,0,0,8.07,9.93,1.86,23.05
01-09-2017,JHAPL,600,0,0,0,0,11.58,10.68,-0.9,-7.77
01-09-2017,GMR ENERG,600,0,0,0,0,11.22,13.19,1.97,17.56
01-09-2017,GIPCL,660,285,0,285,0,8.9,7.99,-0.91,-10.22
01-09-2017,GEPL,120,120,0,0,120,0,0,0,0
01-09-2017,GCEL,1370,0,0,0,0,22.2,23.98,1.78,8.02
01-09-2017,ESSARPMPL,1200,600,0,600,0,17.36,11.72,-5.64,-32.49
01-09-2017,ESSAR,515,515,0,0,515,0,0,0,0
01-09-2017,EPGL,1200,0,0,0,0,12.58,22.27,9.69,77.03
01-09-2017,IEPL,270,0,0,0,0,0.23,3.71,3.48,1513.04
01-09-2017,NPCIL,1840,320,320,0,0,41.53,30.32,-11.21,-26.99
01-09-2017,NSPCL,500,0,0,0,0,9.89,11.82,1.93,19.51
01-09-2017,NTPC Ltd.,19813.59,4593.59,1960,2633.59,0,328.99,343.07,14.08,4.28
01-09-2017,TRNE,600,300,0,300,0,4.26,5.32,1.06,24.88
01-09-2017,TOR. POW. (UNOSUGEN),1944.5,1582.5,0,382.5,1200,13,8.08,-4.92,-37.85
01-09-2017,TOR. POW. (SUGEN),1147.5,765,0,765,0,13.36,5.36,-8,-59.88
01-09-2017,TATA PCL,930,180,0,0,180,7.1,10.11,3.01,42.39
01-09-2017,TATA MAH.,447,24,0,24,0,3.56,7.35,3.79,106.46
01-09-2017,SVPPL,63,63,0,0,63,0,0,0,0
01-09-2017,STPL,1350,1350,0,0,1350,0,0,0,0
01-09-2017,SPPL,150,150,0,0,150,0,0,0,0
01-09-2017,SPL,3960,660,0,660,0,90.02,80.54,-9.48,-10.53
01-09-2017,SKS,600,300,300,0,0,3.42,5.95,2.53,73.98
01-09-2017,SCPL,100,50,0,50,0,1.88,1.05,-0.83,-44.15
01-09-2017,RKMPPL,1440,720,0,720,0,18.19,15.62,-2.57,-14.13
01-09-2017,RGPPL,1967.08,1967.08,0,0,1967.08,8.8,0,-8.8,-100
01-09-2017,RELIANCE,48,48,0,0,48,0,0,0,0
01-09-2017,REGL,600,0,0,0,0,10.16,14.13,3.97,39.07
01-09-2017,RATTANINDIA,1350,0,0,0,0,23,31.23,8.23,35.78
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,DLHP,34,0,0,0,0,0,0,0,0
01-09-2017,GMR BHHPL,180,180,0,0,180,0.29,0.39,0.1,34.48
01-09-2017,DIL,600,0,0,0,0,0,12.3,12.3,0
01-09-2017,CLPINDIA,655,655,0,0,655,0,0,0,0
01-09-2017,NTPC Ltd.,13274.06,4154.06,660,3494.06,0,158.3,195.44,37.14,23.46
01-09-2017,NPL,1400,0,0,0,0,27.03,31.72,4.69,17.35
01-09-2017,NPCIL,1520,420,420,0,0,26.18,26.02,-0.16,-0.61
01-09-2017,NLC,250,0,0,0,0,3.8,5.37,1.57,41.32
01-09-2017,NHPC,4484.2,1360.4,817.4,0,543,24.66,17.8,-6.86,-27.82
01-09-2017,MUNPL,1320,0,0,0,0,18.71,26.88,8.17,43.67
01-09-2017,MPCL,86,43,43,0,0,0.26,0.28,0.02,7.69
01-09-2017,NTPGPL,0,0,0,0,0,0.32,0,-0.32,-100
01-09-2017,L&T,99,33,33,0,0,0.42,0.58,0.16,38.1
01-09-2017,LAPPL,1200,600,0,600,0,22.83,12.83,-10,-43.8
01-09-2017,JSWBL,1080,405,0,405,0,19.6,15.61,-3.99,-20.36
01-09-2017,JPPVL,400,0,0,0,0,1.61,2,0.39,24.22
01-09-2017,JhPL(HR),1320,0,0,0,0,21.71,29.15,7.44,34.27
01-09-2017,IAEPL,36,36,36,0,0,0.16,0,-0.16,-100
01-09-2017,HSPCL,100,0,0,0,0,0.32,0.35,0.03,9.38
01-09-2017,HBPCL,1345,0,0,0,0,6.71,5.13,-1.58,-23.55
01-09-2017,LPGCL,1980,660,0,660,0,26.45,28.58,2.13,8.05
01-09-2017,NUPPL,0,0,0,0,0,4.05,0,-4.05,-100
01-09-2017,PPGCL (Jaypee),1980,0,0,0,0,33.36,35.46,2.1,6.29
01-09-2017,RPSCL,1200,0,0,0,0,13.35,24.11,10.76,80.6
01-09-2017,CGPL,4000,1600,0,1600,0,25.78,49.08,23.3,90.38
01-09-2017,BLAPPL,90,0,0,0,0,1.68,1.91,0.23,13.69
01-09-2017,BALCO,600,300,0,300,0,8.94,5.84,-3.1,-34.68
01-09-2017,APL,7920,5280,660,0,4620,118.84,56.05,-62.79,-52.84
01-09-2017,AMNEPL,246,246,0,0,246,0,0,0,0
01-09-2017,AEML,500,0,0,0,0,11.21,10.68,-0.53,-4.73
01-09-2017,ACPL,0,0,0,0,0,0,0,0,0
01-09-2017,ACB,325,25,0,0,25,6.2,6.04,-0.16,-2.58
01-09-2017,Maharashtra,12778,1279,125,818,336,159.05,182,22.95,14.43
01-09-2017,Madhya Pradesh,6115,1886,935,861,90,91.46,82.71,-8.75,-9.57
01-09-2017,Gujarat,9577.82,4578.82,420,2407,1751.82,83.17,55.29,-27.88,-33.52
01-09-2017,Chhatisgarh,2960,960,0,960,0,48.24,42.85,-5.39,-11.17
01-09-2017,TSPL,1980,660,0,660,0,32.78,26.34,-6.44,-19.65
01-09-2017,TPDDL,108,108,0,0,108,0,0,0,0
01-09-2017,THDC,1400,100,100,0,0,13.48,12.41,-1.07,-7.94
01-09-2017,SrEPL,225,225,0,0,225,1.97,0,-1.97,-100
01-09-2017,SJVNL,1912.02,500,0,0,500,9.68,9.78,0.1,1.03
01-09-2017,DBPCL,1200,0,0,0,0,21.68,21.62,-0.06,-0.28
01-09-2017,NSPCL,500,0,0,0,0,9.89,11.91,2.02,20.42
01-09-2017,HEL,600,0,0,0,0,12.4,11.59,-0.81,-6.53
01-09-2017,GIPL,110,0,0,0,0,0.39,0.41,0.02,5.13
01-09-2017,SCPL,100,50,0,50,0,1.88,1.01,-0.87,-46.28
01-09-2017,RKMPPL,1440,720,0,720,0,18.19,13.63,-4.56,-25.07
01-09-2017,RGPPL,1967.08,1967.08,0,0,1967.08,8.8,0,-8.8,-100
01-09-2017,RELIANCE,48,48,0,0,48,0,0,0,0
01-09-2017,REGL,600,0,0,0,0,10.16,13.74,3.58,35.24
01-09-2017,RATTANINDIA,1350,270,0,270,0,23,25.44,2.44,10.61
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,SKS,600,300,300,0,0,3.42,5.24,1.82,53.22
01-09-2017,NTPC Ltd.,19813.59,3483.59,1510,1973.59,0,324.43,326.04,1.61,0.5
01-09-2017,NPCIL,1840,860,320,540,0,37.03,23.87,-13.16,-35.54
01-09-2017,NHDC,1520,0,0,0,0,8.07,3.36,-4.71,-58.36
01-09-2017,MCCPL,300,0,0,0,0,5.81,6.07,0.26,4.48
01-09-2017,MBPMPL,1200,0,0,0,0,21.64,17.94,-3.7,-17.1
01-09-2017,LVTPL,0,0,0,0,0,0,0,0,0
01-09-2017,LANCO,600,0,0,0,0,13.39,8.96,-4.43,-33.08
01-09-2017,JSWEL,300,300,0,300,0,4.48,0,-4.48,-100
01-09-2017,NSPCL,500,0,0,0,0,9.89,10.05,0.16,1.62
01-09-2017,JPPVL,1820,0,0,0,0,34.24,25.35,-8.89,-25.96
01-09-2017,SPL,3960,660,0,660,0,90.02,80.46,-9.56,-10.62
01-09-2017,STPL,1350,1350,0,0,1350,0,0,0,0
01-09-2017,Telangana,7648.1,2088.1,332.5,0,1755.6,106.97,102.12,-4.85,-4.53
01-09-2017,Tamil Nadu,7012.28,3212.5,0,1150,2062.5,100.6,58.22,-42.38,-42.13
01-09-2017,Puducherry,32.5,0,0,0,0,0.65,0.7,0.05,7.69
01-09-2017,Kerala,2024.11,556.55,320.55,50,186,15.4,10.05,-5.35,-34.74
01-09-2017,Karnataka,8709.2,3233.2,49.7,2089,1094.5,111.46,68.45,-43.01,-38.59
01-09-2017,Andhra Pradesh,6855.4,655.4,262.8,262.8,129.8,99.15,76.53,-22.62,-22.81
01-09-2017,WPCL,2340,135,0,135,0,35.71,38.08,2.37,6.64
01-09-2017,SPPL,150,150,0,0,150,0,0,0,0
01-09-2017,VVL,135,135,0,0,135,0,0,0,0
01-09-2017,VESPL,35,35,0,0,35,0,0,0,0
01-09-2017,TRNE,600,300,0,300,0,4.26,5.56,1.3,30.52
01-09-2017,TOR. POW. (UNOSUGEN),1944.5,1703.5,121,382.5,1200,10.29,5,-5.29,-51.41
01-09-2017,TOR. POW. (SUGEN),1147.5,1147.5,0,1147.5,0,13.36,0,-13.36,-100
01-09-2017,TATA PCL,930,0,0,0,0,7.1,11.79,4.69,66.06
01-09-2017,TATA MAH.,447,24,0,24,0,3.56,2.51,-1.05,-29.49
01-09-2017,SVPPL,63,63,0,0,63,0,0,0,0
01-09-2017,VIP,600,600,0,0,600,0,0,0,0
01-09-2017,JPL,3400,600,0,600,0,39.22,40.13,0.91,2.32
01-09-2017,JHAPL,600,0,0,0,0,11.58,9.03,-2.55,-22.02
01-09-2017,IEPL,270,0,0,0,0,0.23,3.71,3.48,1513.04
01-09-2017,Gujarat,9577.82,4063.82,420,1817,1826.82,85.59,67.57,-18.02,-21.05
01-09-2017,Chhatisgarh,2960,500,0,500,0,48.24,53.39,5.15,10.68
01-09-2017,TSPL,1980,0,0,0,0,32.78,38.46,5.68,17.33
01-09-2017,TPDDL,108,108,0,0,108,0,0,0,0
01-09-2017,THDC,1400,100,100,0,0,13.48,11.02,-2.46,-18.25
01-09-2017,SrEPL,225,225,0,0,225,1.97,0,-1.97,-100
01-09-2017,SJVNL,1912.02,500,0,0,500,9.68,10.42,0.74,7.64
01-09-2017,Madhya Pradesh,6115,1191,935,151,105,91.46,90.8,-0.66,-0.72
01-09-2017,RPSCL,1200,0,0,0,0,13.35,23.4,10.05,75.28
01-09-2017,NUPPL,0,0,0,0,0,4.05,0,-4.05,-100
01-09-2017,NTPGPL,0,0,0,0,0,0.32,0,-0.32,-100
01-09-2017,NTPC Ltd.,13274.06,5354.06,1370,3984.06,0,158.29,146.84,-11.45,-7.23
01-09-2017,NPL,1400,700,0,700,0,27.03,17.13,-9.9,-36.63
01-09-2017,NPCIL,1520,420,420,0,0,26.18,25.36,-0.82,-3.13
01-09-2017,NLC,250,125,0,125,0,3.8,2.91,-0.89,-23.42
01-09-2017,NHPC,4484.2,1503.4,786.4,0,717,24.66,19.49,-5.17,-20.97
01-09-2017,PPGCL (Jaypee),1980,0,0,0,0,33.36,26.96,-6.4,-19.18
01-09-2017,Maharashtra,12778,1739,125,1278,336,170.41,151.86,-18.55,-10.89
01-09-2017,ACB,325,160,0,135,25,6.2,3.96,-2.24,-36.13
01-09-2017,ACPL,0,0,0,0,0,0,0,0,0
01-09-2017,GMR ENERG,600,0,0,0,0,11.22,12.11,0.89,7.93
01-09-2017,GIPCL,660,160,0,160,0,8.9,10.32,1.42,15.96
01-09-2017,GEPL,120,120,0,0,120,0,0,0,0
01-09-2017,GCEL,1370,0,0,0,0,22.2,23.95,1.75,7.88
01-09-2017,ESSARPMPL,1200,600,0,600,0,17.36,8.71,-8.65,-49.83
01-09-2017,ESSAR,515,515,0,0,515,0,0,0,0
01-09-2017,EPGL,1200,0,0,0,0,12.58,17.06,4.48,35.61
01-09-2017,DLHP,34,0,0,0,0,0,0,0,0
01-09-2017,DIL,600,0,0,0,0,6.05,11.12,5.07,83.8
01-09-2017,DBPCL,1200,0,0,0,0,21.68,17.62,-4.06,-18.73
01-09-2017,CLPINDIA,655,655,0,0,655,0,0,0,0
01-09-2017,CGPL,4000,1600,0,1600,0,32.35,37.99,5.64,17.43
01-09-2017,BLAPPL,90,45,45,0,0,1.68,0.95,-0.73,-43.45
01-09-2017,BALCO,600,600,0,600,0,8.94,0,-8.94,-100
01-09-2017,APL,7920,4620,660,0,3960,118.84,66.79,-52.05,-43.8
01-09-2017,AMNEPL,246,246,0,0,246,0,0,0,0
01-09-2017,AEML,500,0,0,0,0,11.21,8.14,-3.07,-27.39
01-09-2017,ABAN POWR,119.8,119.8,0,0,119.8,1.23,0,-1.23,-100
01-09-2017,APGPCL,272,272,0,0,272,2.29,0,-2.29,-100
01-09-2017,BELLARY,25.2,0,0,0,0,0,0,0,0
01-09-2017,BSES  AP,220,220,0,0,220,0,0,0,0
01-09-2017,NTPC Ltd.,11730,2110,700,910,500,200.16,195.97,-4.19,-2.09
01-09-2017,NSPCL,0,0,0,0,0,1.39,0,-1.39,-100
01-09-2017,NPGCL,1980,660,660,0,0,29.81,25.94,-3.87,-12.98
01-09-2017,NHPC,862,73,40,0,33,5.26,5.52,0.26,4.94
01-09-2017,NALCO,0,0,0,0,0,0.26,0,-0.26,-100
01-09-2017,MPL,1050,0,0,0,0,19.26,20.02,0.76,3.95
01-09-2017,MBPC,113,0,0,0,0,0.52,0.37,-0.15,-28.85
01-09-2017,SEPL,97,0,0,0,0,0.52,0.53,0.01,1.92
01-09-2017,LBPL,0,0,0,0,0,0,0,0,0
01-09-2017,JITPL,1200,0,0,0,0,17.43,23.01,5.58,32.01
01-09-2017,ICCL,0,0,0,0,0,0.55,1.15,0.6,109.09
01-09-2017,IBPIL,350,350,0,0,350,0,0,0,0
01-09-2017,HMEL,300,150,0,150,0,2.64,3.1,0.46,17.42
